DateTime,Outlet,Inlet_1,Inlet_2,Inlet_3,Inlet_4
2018-07-01 20:10:00,2851.968,1226.304,649.824,223.872,384.192
2018-07-01 20:12:00,2851.968,1226.304,649.824,223.872,384.192
2018-07-01 20:14:00,2851.968,1226.304,649.824,223.872,384.192
2018-07-01 20:16:00,2851.968,1226.304,649.824,223.872,384.192
2018-07-01 20:18:00,2810.88,1220.208,649.824,218.256,411.12
2018-07-01 20:20:00,2769.792,1214.112,649.824,212.64,438.048
2018-07-01 20:22:00,2769.792,1214.112,641.28,212.64,438.048
2018-07-01 20:24:00,2769.792,1214.112,632.736,212.64,438.048
2018-07-01 20:26:00,2769.792,1214.112,624.192,212.64,438.048
2018-07-01 20:28:00,2769.792,1214.112,624.192,222.016,414.752
2018-07-01 20:30:00,2769.792,1214.112,624.192,231.392,391.456
2018-07-01 20:32:00,2769.792,1214.112,624.192,240.768,368.16
2018-07-01 20:34:00,2791.36,1213.44,630.784,240.768,368.16
2018-07-01 20:36:00,2812.928,1212.768,637.376,240.768,368.16
2018-07-01 20:38:00,2834.496,1212.096,643.968,240.768,368.16
2018-07-01 20:40:00,2834.496,1212.096,643.968,240.768,368.16
2018-07-01 20:42:00,2834.496,1212.096,643.968,240.768,368.16
2018-07-01 20:44:00,2834.496,1212.096,643.968,240.768,368.16
2018-07-01 20:46:00,2791.968,1220.48,643.968,235.872,410.17600000000004
2018-07-01 20:48:00,2749.44,1228.864,643.968,230.976,452.192
2018-07-01 20:50:00,2706.912,1237.248,643.968,226.08,494.208
2018-07-01 20:52:00,2706.912,1237.248,641.8879999999999,226.08,494.208
2018-07-01 20:54:00,2706.912,1237.248,639.808,226.08,494.208
2018-07-01 20:56:00,2706.912,1237.248,637.728,226.08,494.208
2018-07-01 20:58:00,2706.912,1237.248,637.728,226.08,494.208
2018-07-01 21:00:00,2706.912,1237.248,637.728,226.08,494.208
2018-07-01 21:02:00,2706.912,1237.248,637.728,226.08,494.208
2018-07-01 21:04:00,2718.304,1242.912,637.728,228.416,498.56
2018-07-01 21:06:00,2729.696,1248.576,637.728,230.752,502.91200000000003
2018-07-01 21:08:00,2741.088,1254.24,637.728,233.088,507.264
2018-07-01 21:10:00,2741.088,1254.24,651.8399999999999,233.088,507.264
2018-07-01 21:12:00,2741.088,1254.24,665.952,233.088,507.264
2018-07-01 21:14:00,2741.088,1254.24,680.064,233.088,507.264
2018-07-01 21:16:00,2741.088,1254.24,680.064,231.808,497.504
2018-07-01 21:18:00,2741.088,1254.24,680.064,230.528,487.74399999999997
2018-07-01 21:20:00,2741.088,1254.24,680.064,229.248,477.984
2018-07-01 21:22:00,2767.232,1239.744,666.336,229.248,477.984
2018-07-01 21:24:00,2793.376,1225.248,652.608,229.248,477.984
2018-07-01 21:26:00,2819.52,1210.752,638.88,229.248,477.984
2018-07-01 21:28:00,2819.52,1210.752,638.88,229.248,477.984
2018-07-01 21:30:00,2819.52,1210.752,638.88,229.248,477.984
2018-07-01 21:32:00,2819.52,1210.752,638.88,229.248,477.984
2018-07-01 21:34:00,2830.944,1223.232,638.88,229.536,473.856
2018-07-01 21:36:00,2842.368,1235.712,638.88,229.82399999999998,469.728
2018-07-01 21:38:00,2853.792,1248.192,638.88,230.112,465.6
2018-07-01 21:40:00,2853.792,1248.192,630.112,230.112,465.6
2018-07-01 21:42:00,2853.792,1248.192,621.344,230.112,465.6
2018-07-01 21:44:00,2853.792,1248.192,612.576,230.112,465.6
2018-07-01 21:46:00,2853.792,1248.192,612.576,231.744,466.72
2018-07-01 21:48:00,2853.792,1248.192,612.576,233.376,467.84
2018-07-01 21:50:00,2853.792,1248.192,612.576,235.008,468.96
2018-07-01 21:52:00,2852.032,1247.104,623.264,235.008,468.96
2018-07-01 21:54:00,2850.272,1246.016,633.952,235.008,468.96
2018-07-01 21:56:00,2848.512,1244.928,644.64,235.008,468.96
2018-07-01 21:58:00,2848.512,1244.928,644.64,235.008,468.96
2018-07-01 22:00:00,2848.512,1244.928,644.64,235.008,468.96
2018-07-01 22:02:00,2848.512,1244.928,644.64,235.008,468.96
2018-07-01 22:04:00,2791.8720000000003,1230.816,644.64,237.312,434.62399999999997
2018-07-01 22:06:00,2735.232,1216.7040000000002,644.64,239.61599999999999,400.288
2018-07-01 22:08:00,2678.592,1202.592,644.64,241.92,365.952
2018-07-01 22:10:00,2678.592,1202.592,652.0319999999999,241.92,365.952
2018-07-01 22:12:00,2678.592,1202.592,659.424,241.92,365.952
2018-07-01 22:14:00,2678.592,1202.592,659.424,242.91199999999998,403.648
2018-07-01 22:16:00,2678.592,1202.592,659.424,243.904,441.344
2018-07-01 22:18:00,2678.592,1202.592,659.424,244.896,479.04
2018-07-01 22:20:00,2706.496,1215.7440000000001,658.912,244.896,479.04
2018-07-01 22:22:00,2734.4,1228.896,658.4,244.896,479.04
2018-07-01 22:24:00,2762.304,1242.048,657.888,244.896,479.04
2018-07-01 22:26:00,2762.304,1242.048,657.888,244.896,479.04
2018-07-01 22:28:00,2762.304,1242.048,657.888,244.896,479.04
2018-07-01 22:30:00,2762.304,1242.048,657.888,244.896,479.04
2018-07-01 22:32:00,2781.088,1233.536,657.888,240.064,482.24
2018-07-01 22:34:00,2799.872,1225.024,657.888,235.232,485.44
2018-07-01 22:36:00,2818.656,1216.512,657.888,230.4,488.64
2018-07-01 22:38:00,2818.656,1216.512,652.384,230.4,488.64
2018-07-01 22:40:00,2818.656,1216.512,646.88,230.4,488.64
2018-07-01 22:42:00,2818.656,1216.512,641.376,230.4,488.64
2018-07-01 22:44:00,2818.656,1216.512,641.376,229.344,482.336
2018-07-01 22:46:00,2818.656,1216.512,641.376,228.288,476.032
2018-07-01 22:48:00,2818.656,1216.512,641.376,227.232,469.728
2018-07-01 22:50:00,2827.712,1220.576,635.008,227.232,469.728
2018-07-01 22:52:00,2836.768,1224.6399999999999,628.64,227.232,469.728
2018-07-01 22:54:00,2845.824,1228.704,622.272,227.232,469.728
2018-07-01 22:56:00,2845.824,1228.704,622.272,227.232,469.728
2018-07-01 22:58:00,2845.824,1228.704,622.272,227.232,469.728
2018-07-01 23:00:00,2845.824,1228.704,622.272,227.232,469.728
2018-07-01 23:02:00,2831.52,1230.912,622.272,232.768,473.472
2018-07-01 23:04:00,2817.216,1233.12,622.272,238.304,477.216
2018-07-01 23:06:00,2802.912,1235.328,622.272,243.84,480.96
2018-07-01 23:08:00,2802.912,1235.328,632.736,243.84,480.96
2018-07-01 23:10:00,2802.912,1235.328,643.2,243.84,480.96
2018-07-01 23:12:00,2802.912,1235.328,653.664,243.84,480.96
2018-07-01 23:14:00,2802.912,1235.328,653.664,240.928,480.448
2018-07-01 23:16:00,2802.912,1235.328,653.664,238.01600000000002,479.936
2018-07-01 23:18:00,2802.912,1235.328,653.664,235.104,479.424
2018-07-01 23:20:00,2797.792,1236.512,650.528,235.104,479.424
2018-07-01 23:22:00,2792.672,1237.6960000000001,647.3919999999999,235.104,479.424
2018-07-01 23:24:00,2787.552,1238.88,644.256,235.104,479.424
2018-07-01 23:26:00,2787.552,1238.88,644.256,235.104,479.424
2018-07-01 23:28:00,2787.552,1238.88,644.256,235.104,479.424
2018-07-01 23:30:00,2787.552,1238.88,644.256,235.104,479.424
2018-07-01 23:32:00,2778.3360000000002,1234.816,644.256,234.27200000000002,477.216
2018-07-01 23:34:00,2769.12,1230.7520000000002,644.256,233.44,475.008
2018-07-01 23:36:00,2759.904,1226.688,644.256,232.608,472.8
2018-07-01 23:38:00,2759.904,1226.688,642.4639999999999,232.608,472.8
2018-07-01 23:40:00,2759.904,1226.688,640.672,232.608,472.8
2018-07-01 23:42:00,2759.904,1226.688,638.88,232.608,472.8
2018-07-01 23:44:00,2759.904,1226.688,638.88,232.608,472.8
2018-07-01 23:46:00,2759.904,1226.688,638.88,232.608,472.8
2018-07-01 23:48:00,2759.904,1226.688,638.88,232.608,472.8
2018-07-01 23:50:00,2782.816,1221.76,638.88,232.608,468.832
2018-07-01 23:52:00,2805.728,1216.832,638.88,232.608,464.86400000000003
2018-07-01 23:54:00,2828.64,1211.904,638.88,232.608,460.896
2018-07-01 23:56:00,2828.64,1211.904,636.832,232.608,460.896
2018-07-01 23:58:00,2828.64,1211.904,634.784,232.608,460.896
2018-07-02 00:00:00,2828.64,1211.904,632.736,232.608,460.896
2018-07-02 00:02:00,2828.64,1211.904,632.736,234.0,420.336
2018-07-02 00:04:00,2828.64,1211.904,632.736,235.392,379.776
2018-07-02 00:06:00,2809.408,1221.056,636.0,235.392,379.776
2018-07-02 00:08:00,2790.176,1230.2079999999999,639.264,235.392,379.776
2018-07-02 00:10:00,2770.944,1239.36,642.528,235.392,379.776
2018-07-02 00:12:00,2770.944,1239.36,642.528,235.392,379.776
2018-07-02 00:14:00,2770.944,1239.36,642.528,235.392,379.776
2018-07-02 00:16:00,2770.944,1239.36,642.528,235.392,379.776
2018-07-02 00:18:00,2777.216,1241.952,642.528,234.272,416.32
2018-07-02 00:20:00,2783.4880000000003,1244.5439999999999,642.528,233.15200000000002,452.86400000000003
2018-07-02 00:22:00,2789.76,1247.136,642.528,232.032,489.408
2018-07-02 00:24:00,2789.76,1247.136,645.248,232.032,489.408
2018-07-02 00:26:00,2789.76,1247.136,647.968,232.032,489.408
2018-07-02 00:28:00,2789.76,1247.136,650.688,232.032,489.408
2018-07-02 00:30:00,2789.76,1247.136,650.688,230.464,488.032
2018-07-02 00:32:00,2789.76,1247.136,650.688,228.89600000000002,486.656
2018-07-02 00:34:00,2789.76,1247.136,650.688,227.328,485.28
2018-07-02 00:36:00,2794.2400000000002,1244.352,647.04,227.328,485.28
2018-07-02 00:38:00,2798.72,1241.568,643.392,227.328,485.28
2018-07-02 00:40:00,2803.2,1238.784,639.744,227.328,485.28
2018-07-02 00:42:00,2803.2,1238.784,639.744,227.328,485.28
2018-07-02 00:44:00,2803.2,1238.784,639.744,227.328,485.28
2018-07-02 00:46:00,2803.2,1238.784,639.744,227.328,485.28
2018-07-02 00:48:00,2793.2799999999997,1234.7520000000002,639.744,182.176,383.616
2018-07-02 00:50:00,2783.36,1230.72,639.744,137.024,281.952
2018-07-02 00:52:00,2773.44,1226.688,639.744,91.872,180.288
2018-07-02 00:54:00,2773.44,1226.688,510.36800000000005,91.872,180.288
2018-07-02 00:56:00,2773.44,1226.688,380.992,91.872,180.288
2018-07-02 00:58:00,2773.44,1226.688,251.616,91.872,180.288
2018-07-02 01:00:00,2773.44,1226.688,251.616,141.056,269.696
2018-07-02 01:02:00,2773.44,1226.688,251.616,190.24,359.10400000000004
2018-07-02 01:04:00,2773.44,1226.688,251.616,239.424,448.512
2018-07-02 01:06:00,2184.8,970.6880000000001,390.4,239.424,448.512
2018-07-02 01:08:00,1596.16,714.688,529.184,239.424,448.512
2018-07-02 01:10:00,1007.52,458.688,667.968,239.424,448.512
2018-07-02 01:12:00,1007.52,458.688,667.968,239.424,448.512
2018-07-02 01:14:00,1007.52,458.688,667.968,239.424,448.512
2018-07-02 01:16:00,1007.52,458.688,667.968,239.424,448.512
2018-07-02 01:18:00,1583.4560000000001,749.248,667.968,235.904,449.472
2018-07-02 01:20:00,2159.392,1039.808,667.968,232.38400000000001,450.432
2018-07-02 01:22:00,2735.328,1330.368,667.968,228.864,451.392
2018-07-02 01:24:00,2735.328,1330.368,650.336,228.864,451.392
2018-07-02 01:26:00,2735.328,1330.368,632.704,228.864,451.392
2018-07-02 01:28:00,2735.328,1330.368,615.072,228.864,451.392
2018-07-02 01:30:00,2735.328,1330.368,615.072,227.61599999999999,466.656
2018-07-02 01:32:00,2735.328,1330.368,615.072,226.368,481.92
2018-07-02 01:34:00,2787.616,1275.392,621.984,226.368,481.92
2018-07-02 01:36:00,2839.904,1220.416,628.896,226.368,481.92
2018-07-02 01:38:00,2892.192,1165.44,635.808,226.368,481.92
2018-07-02 01:40:00,2892.192,1165.44,635.808,226.368,481.92
2018-07-02 01:42:00,2892.192,1165.44,635.808,226.368,481.92
2018-07-02 01:44:00,2892.192,1165.44,635.808,226.368,481.92
2018-07-02 01:46:00,2832.864,1177.76,635.808,230.59199999999998,488.44800000000004
2018-07-02 01:48:00,2773.536,1190.0800000000002,635.808,234.816,494.976
2018-07-02 01:50:00,2714.208,1202.4,635.808,239.04,501.504
2018-07-02 01:52:00,2714.208,1202.4,635.2,239.04,501.504
2018-07-02 01:54:00,2714.208,1202.4,634.592,239.04,501.504
2018-07-02 01:56:00,2714.208,1202.4,633.984,239.04,501.504
2018-07-02 01:58:00,2714.208,1202.4,633.984,239.04,501.504
2018-07-02 02:00:00,2714.208,1202.4,633.984,239.04,501.504
2018-07-02 02:02:00,2714.208,1202.4,633.984,239.04,501.504
2018-07-02 02:04:00,2726.976,1204.5120000000002,633.984,240.0,491.04
2018-07-02 02:06:00,2739.744,1206.624,633.984,240.95999999999998,480.576
2018-07-02 02:08:00,2752.512,1208.736,633.984,241.92,470.112
2018-07-02 02:10:00,2752.512,1208.736,629.216,241.92,470.112
2018-07-02 02:12:00,2752.512,1208.736,624.448,241.92,470.112
2018-07-02 02:14:00,2752.512,1208.736,619.68,241.92,470.112
2018-07-02 02:16:00,2752.512,1208.736,619.68,242.56,460.832
2018-07-02 02:18:00,2752.512,1208.736,619.68,243.2,451.552
2018-07-02 02:20:00,2752.512,1208.736,619.68,243.84,442.272
2018-07-02 02:22:00,2767.424,1217.28,621.28,243.84,442.272
2018-07-02 02:24:00,2782.3360000000002,1225.824,622.88,243.84,442.272
2018-07-02 02:26:00,2797.248,1234.368,624.48,243.84,442.272
2018-07-02 02:28:00,2797.248,1234.368,624.48,243.84,442.272
2018-07-02 02:30:00,2797.248,1234.368,624.48,243.84,442.272
2018-07-02 02:32:00,2797.248,1234.368,624.48,243.84,442.272
2018-07-02 02:34:00,2797.888,1235.52,624.48,240.832,435.68
2018-07-02 02:36:00,2798.5280000000002,1236.672,624.48,237.824,429.08799999999997
2018-07-02 02:38:00,2799.168,1237.824,624.48,234.816,422.496
2018-07-02 02:40:00,2799.168,1237.824,627.424,234.816,422.496
2018-07-02 02:42:00,2799.168,1237.824,630.368,234.816,422.496
2018-07-02 02:44:00,2799.168,1237.824,633.312,234.816,422.496
2018-07-02 02:46:00,2799.168,1237.824,633.312,232.48,445.76
2018-07-02 02:48:00,2799.168,1237.824,633.312,230.144,469.024
2018-07-02 02:50:00,2799.168,1237.824,633.312,227.808,492.288
2018-07-02 02:52:00,2763.264,1232.384,629.024,227.808,492.288
2018-07-02 02:54:00,2727.36,1226.944,624.736,227.808,492.288
2018-07-02 02:56:00,2691.456,1221.504,620.448,227.808,492.288
2018-07-02 02:58:00,2691.456,1221.504,620.448,226.272,494.208
2018-07-02 03:00:00,2691.456,1221.504,620.448,224.736,496.128
2018-07-02 03:02:00,2691.456,1221.504,620.448,223.2,498.048
2018-07-02 03:04:00,2717.024,1230.3039999999999,625.984,223.2,498.048
2018-07-02 03:06:00,2742.592,1239.104,631.52,223.2,498.048
2018-07-02 03:08:00,2768.16,1247.904,637.056,223.2,498.048
2018-07-02 03:10:00,2768.16,1247.904,637.056,223.2,498.048
2018-07-02 03:12:00,2768.16,1247.904,637.056,223.2,498.048
2018-07-02 03:14:00,2768.16,1247.904,637.056,223.2,498.048
2018-07-02 03:16:00,2768.16,1247.904,637.056,223.2,498.048
2018-07-02 03:18:00,2776.2239999999997,1241.728,637.056,226.4,488.992
2018-07-02 03:20:00,2784.288,1235.552,637.056,229.6,479.936
2018-07-02 03:22:00,2792.352,1229.376,637.056,232.8,470.88
2018-07-02 03:24:00,2792.352,1229.376,636.448,232.8,470.88
2018-07-02 03:26:00,2792.352,1229.376,635.84,232.8,470.88
2018-07-02 03:28:00,2792.352,1229.376,635.232,232.8,470.88
2018-07-02 03:30:00,2792.352,1229.376,635.232,234.144,465.92
2018-07-02 03:32:00,2792.352,1229.376,635.232,235.488,460.96
2018-07-02 03:34:00,2792.352,1229.376,635.232,236.832,456.0
2018-07-02 03:36:00,2777.6,1229.536,633.504,236.832,456.0
2018-07-02 03:38:00,2762.848,1229.696,631.776,236.832,456.0
2018-07-02 03:40:00,2748.096,1229.856,630.048,236.832,456.0
2018-07-02 03:42:00,2748.096,1229.856,630.048,236.832,456.0
2018-07-02 03:44:00,2748.096,1229.856,630.048,236.832,456.0
2018-07-02 03:46:00,2748.096,1229.856,630.048,236.832,456.0
2018-07-02 03:48:00,2747.232,1226.016,630.048,238.56,465.12
2018-07-02 03:50:00,2746.368,1222.176,630.048,240.28799999999998,474.24
2018-07-02 03:52:00,2745.504,1218.336,630.048,242.016,483.36
2018-07-02 03:54:00,2745.504,1218.336,626.464,242.016,483.36
2018-07-02 03:56:00,2745.504,1218.336,622.88,242.016,483.36
2018-07-02 03:58:00,2745.504,1218.336,619.296,242.016,483.36
2018-07-02 04:00:00,2745.504,1218.336,619.296,239.856,484.27200000000005
2018-07-02 04:02:00,2745.504,1218.336,619.296,237.696,485.184
2018-07-02 04:04:00,2764.16,1215.776,619.456,237.696,485.184
2018-07-02 04:06:00,2782.8160000000003,1213.216,619.616,237.696,485.184
2018-07-02 04:08:00,2801.472,1210.656,619.776,237.696,485.184
2018-07-02 04:10:00,2801.472,1210.656,619.776,237.696,485.184
2018-07-02 04:12:00,2801.472,1210.656,619.776,237.696,485.184
2018-07-02 04:14:00,2801.472,1210.656,619.776,237.696,485.184
2018-07-02 04:16:00,2793.4080000000004,1214.9759999999999,619.776,225.984,476.512
2018-07-02 04:18:00,2785.344,1219.296,619.776,214.272,467.84000000000003
2018-07-02 04:20:00,2777.28,1223.616,619.776,202.56,459.168
2018-07-02 04:22:00,2777.28,1223.616,634.624,202.56,459.168
2018-07-02 04:24:00,2777.28,1223.616,649.472,202.56,459.168
2018-07-02 04:26:00,2777.28,1223.616,664.32,202.56,459.168
2018-07-02 04:28:00,2777.28,1223.616,664.32,202.56,465.79200000000003
2018-07-02 04:30:00,2777.28,1223.616,664.32,202.56,472.416
2018-07-02 04:32:00,2777.28,1223.616,664.32,202.56,479.04
2018-07-02 04:34:00,2788.48,1228.288,664.32,208.89600000000002,479.04
2018-07-02 04:36:00,2799.6800000000003,1232.96,664.32,215.232,479.04
2018-07-02 04:38:00,2810.88,1237.632,664.32,221.568,479.04
2018-07-02 04:40:00,2810.88,1237.632,647.936,221.568,479.04
2018-07-02 04:42:00,2810.88,1237.632,631.552,221.568,479.04
2018-07-02 04:44:00,2810.88,1237.632,615.168,221.568,479.04
2018-07-02 04:46:00,2783.808,1237.632,615.168,225.312,478.944
2018-07-02 04:48:00,2756.7360000000003,1237.632,615.168,229.056,478.848
2018-07-02 04:50:00,2729.664,1237.632,615.168,232.8,478.752
2018-07-02 04:52:00,2729.664,1235.968,619.104,232.8,478.752
2018-07-02 04:54:00,2729.664,1234.304,623.04,232.8,478.752
2018-07-02 04:56:00,2729.664,1232.64,626.976,232.8,478.752
2018-07-02 04:58:00,2729.664,1232.64,626.976,232.8,478.752
2018-07-02 05:00:00,2729.664,1232.64,626.976,232.8,478.752
2018-07-02 05:02:00,2729.664,1232.64,626.976,232.8,478.752
2018-07-02 05:04:00,2742.2400000000002,1241.44,626.976,242.816,480.35200000000003
2018-07-02 05:06:00,2754.816,1250.24,626.976,252.83200000000002,481.952
2018-07-02 05:08:00,2767.392,1259.04,626.976,262.848,483.552
2018-07-02 05:10:00,2767.392,1259.04,627.616,262.848,483.552
2018-07-02 05:12:00,2767.392,1259.04,628.256,262.848,483.552
2018-07-02 05:14:00,2767.392,1259.04,628.896,262.848,483.552
2018-07-02 05:16:00,2767.392,1259.04,628.896,252.544,477.76
2018-07-02 05:18:00,2767.392,1259.04,628.896,242.24,471.968
2018-07-02 05:20:00,2767.392,1259.04,628.896,231.936,466.176
2018-07-02 05:22:00,2779.584,1252.224,626.4639999999999,231.936,466.176
2018-07-02 05:24:00,2791.776,1245.4080000000001,624.032,231.936,466.176
2018-07-02 05:26:00,2803.968,1238.592,621.6,231.936,466.176
2018-07-02 05:28:00,2803.968,1238.592,621.6,231.936,466.176
2018-07-02 05:30:00,2803.968,1238.592,621.6,231.936,466.176
2018-07-02 05:32:00,2803.968,1238.592,621.6,231.936,466.176
2018-07-02 05:34:00,2779.904,1222.208,621.6,226.624,467.13599999999997
2018-07-02 05:36:00,2755.8399999999997,1205.824,621.6,221.312,468.096
2018-07-02 05:38:00,2731.776,1189.44,621.6,216.0,469.056
2018-07-02 05:40:00,2731.776,1189.44,622.112,216.0,469.056
2018-07-02 05:42:00,2731.776,1189.44,622.624,216.0,469.056
2018-07-02 05:44:00,2731.776,1189.44,623.136,216.0,469.056
2018-07-02 05:46:00,2731.776,1189.44,623.136,213.344,468.416
2018-07-02 05:48:00,2731.776,1189.44,623.136,210.68800000000002,467.776
2018-07-02 05:50:00,2731.776,1189.44,623.136,208.032,467.136
2018-07-02 05:52:00,2716.928,1208.864,624.576,208.032,467.136
2018-07-02 05:54:00,2702.08,1228.288,626.016,208.032,467.136
2018-07-02 05:56:00,2687.232,1247.712,627.456,208.032,467.136
2018-07-02 05:58:00,2687.232,1247.712,627.456,208.032,467.136
2018-07-02 06:00:00,2687.232,1247.712,627.456,208.032,467.136
2018-07-02 06:02:00,2727.84,1234.208,627.456,222.464,466.56
2018-07-02 06:04:00,2768.448,1220.704,627.456,236.89600000000002,465.98400000000004
2018-07-02 06:06:00,2809.056,1207.2,627.456,251.328,465.408
2018-07-02 06:08:00,2809.056,1207.2,634.5600000000001,251.328,465.408
2018-07-02 06:10:00,2809.056,1207.2,641.664,251.328,465.408
2018-07-02 06:12:00,2809.056,1207.2,648.768,251.328,465.408
2018-07-02 06:14:00,2809.056,1207.2,648.768,255.168,460.76800000000003
2018-07-02 06:16:00,2809.056,1207.2,648.768,259.00800000000004,456.128
2018-07-02 06:18:00,2809.056,1207.2,648.768,262.848,451.488
2018-07-02 06:20:00,2778.656,1209.152,640.96,262.848,451.488
2018-07-02 06:22:00,2748.2560000000003,1211.104,633.152,262.848,451.488
2018-07-02 06:24:00,2717.856,1213.056,625.344,262.848,451.488
2018-07-02 06:26:00,2717.856,1213.056,625.344,262.848,451.488
2018-07-02 06:28:00,2717.856,1213.056,625.344,262.848,451.488
2018-07-02 06:30:00,2717.856,1213.056,625.344,262.848,451.488
2018-07-02 06:32:00,2744.9280000000003,1217.0240000000001,625.344,274.752,459.776
2018-07-02 06:34:00,2772.0,1220.992,625.344,286.656,468.06399999999996
2018-07-02 06:36:00,2799.072,1224.96,625.344,298.56,476.352
2018-07-02 06:38:00,2799.072,1224.96,629.696,298.56,476.352
2018-07-02 06:40:00,2799.072,1224.96,634.048,298.56,476.352
2018-07-02 06:42:00,2799.072,1224.96,638.4,298.56,476.352
2018-07-02 06:44:00,2799.072,1224.96,638.4,261.12,488.096
2018-07-02 06:46:00,2799.072,1224.96,638.4,223.68,499.84
2018-07-02 06:48:00,2799.072,1224.96,638.4,186.24,511.584
2018-07-02 06:50:00,2687.3920000000003,1081.856,648.96,186.24,511.584
2018-07-02 06:52:00,2575.712,938.752,659.52,186.24,511.584
2018-07-02 06:54:00,2464.032,795.648,670.08,186.24,511.584
2018-07-02 06:56:00,2464.032,795.648,670.08,186.24,511.584
2018-07-02 06:58:00,2464.032,795.648,670.08,186.24,511.584
2018-07-02 07:00:00,2464.032,795.648,670.08,186.24,511.584
2018-07-02 07:02:00,2286.784,530.432,670.08,205.824,505.632
2018-07-02 07:04:00,2109.536,265.216,670.08,225.408,499.68
2018-07-02 07:06:00,1932.288,0.0,670.08,244.992,493.728
2018-07-02 07:08:00,1932.288,0.0,665.376,244.992,493.728
2018-07-02 07:10:00,1932.288,0.0,660.672,244.992,493.728
2018-07-02 07:12:00,1932.288,0.0,655.968,244.992,493.728
2018-07-02 07:14:00,1932.288,0.0,655.968,255.968,486.08
2018-07-02 07:16:00,1932.288,0.0,655.968,266.944,478.432
2018-07-02 07:18:00,1932.288,0.0,655.968,277.92,470.784
2018-07-02 07:20:00,1873.888,0.0,656.16,277.92,470.784
2018-07-02 07:22:00,1815.488,0.0,656.352,277.92,470.784
2018-07-02 07:24:00,1757.088,0.0,656.544,277.92,470.784
2018-07-02 07:26:00,1757.088,0.0,656.544,277.92,470.784
2018-07-02 07:28:00,1757.088,0.0,656.544,277.92,470.784
2018-07-02 07:30:00,1757.088,0.0,656.544,277.92,470.784
2018-07-02 07:32:00,1731.808,0.608,656.544,282.91200000000003,465.536
2018-07-02 07:34:00,1706.528,1.216,656.544,287.904,460.288
2018-07-02 07:36:00,1681.248,1.824,656.544,292.896,455.04
2018-07-02 07:38:00,1681.248,1.824,655.36,292.896,455.04
2018-07-02 07:40:00,1681.248,1.824,654.1759999999999,292.896,455.04
2018-07-02 07:42:00,1681.248,1.824,652.992,292.896,455.04
2018-07-02 07:44:00,1681.248,1.824,652.992,288.992,460.86400000000003
2018-07-02 07:46:00,1681.248,1.824,652.992,285.088,466.688
2018-07-02 07:48:00,1681.248,1.824,652.992,281.184,472.512
2018-07-02 07:50:00,1797.568,72.60799999999999,643.424,281.184,472.512
2018-07-02 07:52:00,1913.8880000000001,143.392,633.856,281.184,472.512
2018-07-02 07:54:00,2030.208,214.176,624.288,281.184,472.512
2018-07-02 07:56:00,2030.208,214.176,624.288,281.184,472.512
2018-07-02 07:58:00,2030.208,214.176,624.288,281.184,472.512
2018-07-02 08:00:00,2030.208,214.176,624.288,281.184,472.512
2018-07-02 08:02:00,2033.5040000000001,353.24800000000005,624.288,273.05600000000004,479.424
2018-07-02 08:04:00,2036.8,492.32000000000005,624.288,264.928,486.336
2018-07-02 08:06:00,2040.096,631.392,624.288,256.8,493.248
2018-07-02 08:08:00,2040.096,631.392,625.952,257.344,489.056
2018-07-02 08:10:00,2040.096,631.392,627.616,257.88800000000003,484.86400000000003
2018-07-02 08:12:00,2040.096,631.392,629.28,258.432,480.672
2018-07-02 08:14:00,2040.096,631.392,632.64,263.2,474.24
2018-07-02 08:16:00,2040.096,631.392,636.0,267.968,467.808
2018-07-02 08:18:00,2040.096,631.392,639.36,272.736,461.376
2018-07-02 08:20:00,2146.624,670.624,640.288,272.736,461.376
2018-07-02 08:22:00,2253.152,709.856,641.216,272.736,461.376
2018-07-02 08:24:00,2359.68,749.088,642.144,272.736,461.376
2018-07-02 08:26:00,2362.656,779.8879999999999,642.144,270.808,460.43199999999996
2018-07-02 08:28:00,2365.6319999999996,810.688,642.144,268.88,459.488
2018-07-02 08:30:00,2368.6079999999997,841.488,642.144,266.952,458.544
2018-07-02 08:32:00,2371.584,872.288,642.144,265.024,457.59999999999997
2018-07-02 08:34:00,2374.56,903.088,642.144,263.096,456.656
2018-07-02 08:36:00,2377.536,933.888,642.144,261.168,455.712
2018-07-02 08:38:00,2380.5119999999997,964.6880000000001,642.144,259.24,454.768
2018-07-02 08:40:00,2383.488,995.488,642.144,257.312,453.824
2018-07-02 08:42:00,2386.464,1026.288,642.144,255.384,452.88
2018-07-02 08:44:00,2389.4399999999996,1057.0880000000002,642.144,253.456,451.936
2018-07-02 08:46:00,2392.4159999999997,1087.8880000000001,642.144,251.528,450.992
2018-07-02 08:48:00,2395.392,1118.688,642.144,249.6,450.048
2018-07-02 08:50:00,2488.6079999999997,1150.4640000000002,641.504,249.6,450.048
2018-07-02 08:52:00,2581.824,1182.24,640.864,249.6,450.048
2018-07-02 08:54:00,2675.04,1214.016,640.224,249.6,450.048
2018-07-02 08:56:00,2675.04,1214.016,640.224,249.6,450.048
2018-07-02 08:58:00,2675.04,1214.016,640.224,249.6,450.048
2018-07-02 09:00:00,2675.04,1214.016,640.224,249.6,450.048
2018-07-02 09:02:00,2694.816,1131.5520000000001,640.224,251.488,456.608
2018-07-02 09:04:00,2714.592,1049.088,640.224,253.376,463.168
2018-07-02 09:06:00,2734.368,966.624,640.224,255.264,469.728
